name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Gold Rays,Gold Rays - Single,Vinyl Pinups,2013-12-19,[],154076,38,0.611,0.858,9,-4.581,0,0.0363,0.00185,0.00727,0.23,0.959,131.997,4
Gold Rays,Gold Rays - Single,Vinyl Pinups,2013-12-19,[],154076,38,0.611,0.858,9,-4.581,0,0.0363,0.00185,0.00727,0.23,0.959,131.997,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
BBBlue (Single),BBBlue (Single),Olivver the Kid,2015-10-15,"['hopebeat', 'indie poptimism', 'indietronica', 'la pop']",240953,36,0.535,0.726,0,-3.939,1,0.0317,0.0101,2.82e-05,0.109,0.293,90.011,4
Infinite Spires,Symbols,Forget Gravity,2016-07-02,[],258000,0,0.492,0.89,5,-8.363,1,0.031,0.00227,0.0127,0.102,0.2,108.998,4
Infinite Spires,Symbols,Forget Gravity,2016-07-02,[],258000,0,0.492,0.89,5,-8.363,1,0.031,0.00227,0.0127,0.102,0.2,108.998,4
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Turn Red,Turn Red,PMtoyou,2014-04-27,[],261906,8,0.624,0.681,2,-9.107,1,0.0297,0.547,0.79,0.109,0.524,159.036,3
Worry,In Dreams,Hydrogen Sea,2016-09-16,"['belgian indie', 'etherpop']",226733,19,0.645,0.785,10,-8.201,0,0.0724,0.0601,0.0955,0.109,0.429,97.013,4
Escalate,Tsar B,Tsar B,2016-08-26,['belgian pop'],225506,54,0.455,0.373,5,-9.337,0,0.0491,0.106,0.00102,0.217,0.149,112.062,4
Only Oleanders,Only Oleanders,Hydrogen Sea,2014-11-18,"['belgian indie', 'etherpop']",191560,3,0.487,0.507,5,-11.661,0,0.0569,0.113,0.00202,0.221,0.45,88.753,4
Wear Out,Wear Out,Hydrogen Sea,2014-10-01,"['belgian indie', 'etherpop']",226426,5,0.712,0.765,0,-12.796,0,0.067,0.697,0.33,0.101,0.545,140.069,4
Wear Out,Wear Out,Hydrogen Sea,2014-10-01,"['belgian indie', 'etherpop']",226426,5,0.712,0.765,0,-12.796,0,0.067,0.697,0.33,0.101,0.545,140.069,4
Wear Out,Wear Out,Hydrogen Sea,2014-10-01,"['belgian indie', 'etherpop']",226426,5,0.712,0.765,0,-12.796,0,0.067,0.697,0.33,0.101,0.545,140.069,4
