name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Reunited,UNDERTALE Soundtrack,Toby Fox,2016-06-03,['indie game soundtrack'],284076,46,0.6,0.335,6,-11.529,0,0.0305,0.815,0.183,0.107,0.143,130.006,4
Good,Deluxe,Better Than Ezra,1995-02-28,"['alternative rock', 'pop rock', 'post-grunge']",185093,64,0.615,0.657,7,-6.873,1,0.029,0.000372,0.0204,0.132,0.792,109.95,4
I Am the Beyonder,Naxatras,Naxatras,2015-04-26,"['greek psychedelic rock', 'greek rock', 'heavy psych', 'instrumental stoner rock', 'space rock']",636458,39,0.357,0.432,2,-13.7,1,0.0375,0.446,0.869,0.173,0.101,129.677,4
All the Pretty Girls,A/B,KALEO,2016-06-10,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",269893,69,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4
Glósóli,Takk...,Sigur Rós,2005-09-12,"['bow pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic pop', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']",375933,40,0.15,0.754,7,-6.98,1,0.0553,0.0563,0.935,0.108,0.295,148.493,4
Royal Blue,Mine Is Yours,Cold War Kids,2011-01-25,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']",213893,35,0.646,0.685,11,-8.094,1,0.0437,0.0776,0.00163,0.0751,0.373,107.93,4
Deep Blue,The Suburbs,Arcade Fire,2010,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",268133,49,0.542,0.821,7,-6.649,0,0.039,0.309,0.188,0.123,0.545,120.473,4
Perry the Platypus - Extended Version,Phineas and Ferb: Across the 1st and 2nd Dimensions,Cast - Phineas and Ferb,2011-01-01,[],173066,39,0.51,0.893,2,-4.673,0,0.0702,0.0565,0.00029,0.0888,0.765,162.04,4
The night inn,Your Name.,RADWIMPS,2016-08-24,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",93813,44,0.207,0.00948,11,-27.988,0,0.0404,0.867,0.868,0.0928,0.0378,68.313,5
In Your Atmosphere,2014 Acoustic,Alex Cornell,2014-06-02,[],326454,11,0.332,0.624,4,-3.945,1,0.033,0.264,6.42e-05,0.109,0.386,179.958,4
The Maze,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",245290,36,0.469,0.373,2,-16.676,1,0.036,0.516,0.809,0.0865,0.0751,73.988,4
Reveries,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",180036,41,0.227,0.0862,6,-21.4,0,0.0431,0.955,0.938,0.0997,0.0532,68.064,3
Someday,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",220347,36,0.159,0.207,11,-15.088,0,0.0397,0.451,0.818,0.117,0.0369,134.051,3
No One's Controlling Me,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",119876,36,0.529,0.569,0,-13.11,1,0.0348,0.396,0.807,0.127,0.0376,135.022,4
White Hats,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",147502,34,0.126,0.316,11,-14.55,1,0.0308,0.462,0.935,0.301,0.0369,179.672,3
Pariah,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",188810,36,0.342,0.252,5,-16.397,1,0.0276,0.762,0.567,0.112,0.0495,129.801,3
Trompe l'oeil,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",304398,38,0.11,0.222,4,-14.407,0,0.0351,0.153,0.815,0.127,0.0371,82.928,3
What Does This Mean,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",184297,37,0.196,0.125,4,-18.308,0,0.039,0.949,0.953,0.0873,0.0345,67.262,3
Reveries,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",180036,41,0.227,0.0862,6,-21.4,0,0.0431,0.955,0.938,0.0997,0.0532,68.064,3
Violent Delights,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",298944,36,0.498,0.595,9,-13.185,1,0.0361,0.15,0.794,0.267,0.133,102.015,4
No Surprises - Stride Piano,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",157078,36,0.838,0.272,5,-13.57,1,0.0566,0.968,0.932,0.116,0.523,125.935,4
This World,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",149331,46,0.133,0.0516,7,-20.013,1,0.0421,0.899,0.872,0.0939,0.0357,154.856,4
MIB,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",186123,37,0.218,0.17,7,-17.407,1,0.0363,0.323,0.771,0.108,0.0541,100.087,4
The Stray,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",138311,33,0.243,0.115,3,-24.944,1,0.0452,0.963,0.938,0.117,0.0339,105.355,4
Memories,Westworld: Season 1 (Music from the HBO Series),Ramin Djawadi,2016-12-05,"['german soundtrack', 'scorecore', 'soundtrack', 'video game music']",224897,37,0.0905,0.065,2,-17.851,0,0.044,0.961,0.697,0.101,0.0347,86.071,4
After Glow (feat. Danyka Nadeau),MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],496000,23,0.704,0.653,1,-6.58,1,0.0316,0.00148,0.126,0.0706,0.248,127.997,4
A Reminder - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",232386,42,0.306,0.5,9,-9.837,1,0.0276,0.5,0.437,0.227,0.139,76.918,3
Hmp Shaun William Ryder,Music Industry 3. Fitness Industry 1.,Mogwai,2014-12-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",312720,12,0.46,0.479,11,-11.279,0,0.0403,0.127,0.923,0.075,0.151,144.056,4
Hmp Shaun William Ryder,Music Industry 3. Fitness Industry 1.,Mogwai,2014-12-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",312720,12,0.46,0.479,11,-11.279,0,0.0403,0.127,0.923,0.075,0.151,144.056,4
Shell Suite,Equatorial Ultravox,Chad Valley,2011-06-20,"['chillwave', 'indietronica', 'oxford indie', 'shimmer pop']",262213,36,0.422,0.674,9,-7.149,1,0.0295,0.000325,0.21,0.148,0.248,94.483,4
Lonely With Me,Wide Awake,Parachute,2016-01-15,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",218813,52,0.589,0.809,7,-5.6,1,0.0283,0.0479,0.0,0.116,0.628,87.013,4
Armless Crawler,Behind The Light (Deluxe),Phillip Phillips,2014-01-01,"['folk-pop', 'neo mellow', 'pop rock']",233960,23,0.522,0.844,0,-4.736,1,0.0297,0.0446,3.06e-05,0.11,0.534,90.981,4
More Streets,"I, Zpi",zpiderflower,2008-11-11,[],177551,18,0.663,0.365,1,-12.129,0,0.0275,0.158,0.761,0.162,0.129,90.038,4
Cherry Blossom Girl,Talkie Walkie,Air,2004-01-26,"['ambient pop', 'downtempo', 'electronica', 'trip hop']",219760,55,0.436,0.76,1,-7.906,0,0.0374,0.362,0.955,0.13,0.504,75.012,4
Live With Me,Collected,Massive Attack,2006-03-27,"['downtempo', 'electronica', 'trip hop']",291120,49,0.627,0.685,11,-6.617,0,0.0312,0.0954,0.215,0.0899,0.507,143.98,4
Sweet Tides,Radio Retaliation,Thievery Corporation,2008-09-23,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",288933,54,0.422,0.606,2,-7.549,1,0.0276,0.0226,0.908,0.15,0.148,158.014,4
Ritual Spirit,Ritual Spirit,Massive Attack,2016-01-28,"['downtempo', 'electronica', 'trip hop']",235385,33,0.63,0.668,7,-8.38,1,0.0354,0.0001,0.37,0.12,0.15,98.018,4
Black Milk,Mezzanine,Massive Attack,1998-01-01,"['downtempo', 'electronica', 'trip hop']",381666,54,0.56,0.455,1,-11.221,0,0.0304,0.00575,0.757,0.219,0.44,168.081,4
Protection,Protection,Massive Attack,1994-09-26,"['downtempo', 'electronica', 'trip hop']",471560,59,0.577,0.421,4,-13.142,1,0.0489,0.0162,0.124,0.0722,0.737,168.009,4
Inertia Creeps,Mezzanine,Massive Attack,1998-01-01,"['downtempo', 'electronica', 'trip hop']",357133,53,0.365,0.806,8,-8.948,1,0.0849,0.0518,0.52,0.135,0.388,167.383,4
Unfinished Sympathy - 2012 Mix/Master,Blue Lines (2012 Mix/Master),Massive Attack,1991-06-10,"['downtempo', 'electronica', 'trip hop']",308426,64,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4
Unfinished Sympathy - 2012 Mix/Master,Blue Lines (2012 Mix/Master),Massive Attack,1991-06-10,"['downtempo', 'electronica', 'trip hop']",308426,64,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4
Unfinished Sympathy - 2012 Mix/Master,Blue Lines (2012 Mix/Master),Massive Attack,1991-06-10,"['downtempo', 'electronica', 'trip hop']",308426,64,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4
Unfinished Sympathy - 2012 Mix/Master,Blue Lines (2012 Mix/Master),Massive Attack,1991-06-10,"['downtempo', 'electronica', 'trip hop']",308426,64,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4
2 Brazil! - Extended Hit Radio,2 Brazil!,Vengaboys,2014-05-19,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",228230,33,0.721,0.89,0,-3.342,1,0.108,0.00287,0.0289,0.0465,0.662,129.997,4
We like to Party! (The Vengabus) - More Airplay,We like to Party! (The Vengabus),Vengaboys,1998,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",351866,36,0.788,0.882,8,-8.046,1,0.0543,0.000962,0.747,0.0359,0.951,135.989,4
We like to Party! (The Vengabus) - More Airplay,We like to Party! (The Vengabus),Vengaboys,1998,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",351866,36,0.788,0.882,8,-8.046,1,0.0543,0.000962,0.747,0.0359,0.951,135.989,4
The Ketchup Song (Aserejé) - Karaoke Version,Aserejé (The Ketchup Song),Las Ketchup,2018-04-13,[],225000,24,0.55,0.911,6,-6.708,1,0.0515,0.00057,0.675,0.0992,0.887,184.975,4
The Ketchup Song (Hey Hah),The Ketchup Song (Hey Hah),Las Kala,2003-01-15,[],207400,38,0.72,0.844,3,-8.175,0,0.0412,0.00724,0.00017,0.224,0.864,92.489,4
The Ketchup Song (Hey Hah),The Ketchup Song (Hey Hah),Las Kala,2003-01-15,[],207400,38,0.72,0.844,3,-8.175,0,0.0412,0.00724,0.00017,0.224,0.864,92.489,4
Le Gentil & the Transit of Venus,Anchor EP (Tour Edition),Rob Scallon,2016-07-26,['instrumental bluegrass'],201547,35,0.406,0.296,2,-17.628,1,0.0434,0.81,0.953,0.111,0.236,152.448,3
Chances,Comedown Machine,The Strokes,2013-03-25,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",216786,54,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,4
Follow the Cops Back Home,Meds,Placebo,2006-03-13,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'rock']",279560,47,0.504,0.465,8,-7.827,1,0.0285,0.193,0.000332,0.105,0.234,113.844,4
Sparrows - Acoustic,Under Bridges EP,Causes,2016-12-02,['dutch pop'],205728,6,0.394,0.202,2,-13.135,1,0.0373,0.914,3.53e-06,0.132,0.533,204.189,4
Invidia,while(1<2),deadmau5,2014-06-24,"['canadian electronic', 'edm', 'electro house', 'progressive house']",196938,34,0.491,0.00794,4,-29.58,1,0.0351,0.943,0.946,0.105,0.0628,64.035,4
Villains,Safety,Luca Fogale,2016-07-01,"['indie anthem-folk', 'indie folk', 'indiecoustica', 'vancouver indie']",247640,45,0.501,0.169,9,-13.825,1,0.0483,0.92,0.0,0.0874,0.0974,122.355,3
Know Your Exit,Know Your Exit,Vivian Darkbloom,2012-02-07,['indie pop rock'],222626,20,0.381,0.442,6,-9.447,0,0.0279,0.902,0.37,0.111,0.162,78.071,4
Cascade,Adventure Soundtrack,Danny Black,2017-02-24,['progressive jazz fusion'],131213,35,0.353,0.865,5,-5.732,1,0.0378,0.765,0.896,0.204,0.826,169.868,3
By Night,Theatrics,Puzzle Muteson,2014-11-29,['isle of wight indie'],218332,53,0.481,0.261,11,-12.153,0,0.0292,0.973,0.00568,0.112,0.495,91.995,4
Baby,The Fool,Warpaint,2010-10-25,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'dream pop', 'electronica', 'indie pop', 'indie rock', 'la indie', 'modern dream pop', 'modern rock', 'new rave', 'nu gaze']",303640,30,0.449,0.104,9,-18.118,0,0.037,0.961,0.000418,0.114,0.152,129.154,3
Home,Home,RHODES,2014-10-17,['indie anthem-folk'],215750,39,0.421,0.506,10,-8.607,1,0.0273,0.261,2.58e-05,0.103,0.213,80.02,4
Challenger Part 2 - A Swan Song,Departure Songs,We Lost The Sea,2015-11-27,"['atmospheric post-metal', 'australian post-rock', 'cinematic post-rock', 'instrumental post-rock', 'post-rock']",527650,24,0.282,0.281,11,-12.214,0,0.0314,0.00831,0.694,0.125,0.0518,130.53,4
Caution Cares,Cut Love Pt. 2,Hayden Calnin,2016-05-13,"['australian indie', 'folktronica', 'indie anthem-folk', 'indie folk']",227953,35,0.431,0.479,8,-9.352,1,0.0377,0.074,0.66,0.142,0.188,75.279,4
The Little Things Give You Away,Minutes to Midnight,Linkin Park,2007-05-14,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",383506,52,0.562,0.479,7,-7.233,1,0.0278,0.036,0.000126,0.0562,0.113,140.051,3
The Little Things Give You Away,Minutes to Midnight,Linkin Park,2007-05-14,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",383506,52,0.562,0.479,7,-7.233,1,0.0278,0.036,0.000126,0.0562,0.113,140.051,3
Whiplash,Rocket League (Official Game Soundtrack),Various Artists,2015-07-01,[],437343,35,0.601,0.885,4,-8.313,0,0.0592,0.000385,0.216,0.631,0.156,128.04,4
Circle of Manias - Live,Octane Twisted,Porcupine Tree,2012-11-19,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",154440,24,0.51,0.893,0,-12.839,1,0.0407,0.000599,0.955,0.63,0.715,95.048,4
Over,Portishead,Portishead,1997-01-01,"['art pop', 'electronica', 'laboratorio', 'trip hop']",235533,44,0.632,0.712,1,-9.439,1,0.0434,0.453,0.000247,0.113,0.175,74.132,4
Platypus Perhaps,Owl's Friend,Alan Gogoll,2017-02-13,"['calming instrumental', 'tassie indie']",135977,25,0.516,0.276,2,-15.488,1,0.0737,0.977,0.943,0.112,0.824,113.815,4
Way Back Home,Hourglass,Mako,2016-12-09,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']",279616,38,0.231,0.661,11,-7.89,0,0.0609,0.00514,0.000213,0.559,0.225,127.448,4
Endlessly,Absolution,Muse,2004-03-23,"['modern rock', 'permanent wave', 'rock']",228933,54,0.656,0.471,9,-9.668,0,0.0351,0.814,0.256,0.0515,0.631,110.175,4
All Waters,Put Your Back N 2 It,Perfume Genius,2012-02-20,"['art pop', 'chamber pop', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",130199,30,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,4
All Waters,Put Your Back N 2 It,Perfume Genius,2012-02-20,"['art pop', 'chamber pop', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",130199,30,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,4
All Waters,Put Your Back N 2 It,Perfume Genius,2012-02-20,"['art pop', 'chamber pop', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",130199,30,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,4
All Waters,Put Your Back N 2 It,Perfume Genius,2012-02-20,"['art pop', 'chamber pop', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",130199,30,0.126,0.277,1,-12.954,0,0.0304,0.936,0.00212,0.345,0.0688,88.611,4
A Moment's Grace,Harlequin Dream,Boy & Bear,2013-10-29,"['australian indie', 'australian indie folk', 'australian pop']",292786,36,0.353,0.277,9,-9.117,0,0.0343,0.876,0.00017,0.119,0.0778,80.489,4
(Antichrist Television Blues),Neon Bible,Arcade Fire,2007,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",310280,44,0.467,0.95,7,-7.06,1,0.0436,0.679,0.0015,0.0718,0.836,79.537,4
Not Afraid,Recovery,Eminem,2010-06-18,"['detroit hip hop', 'hip hop', 'rap']",248133,79,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5
Blue Skies,The First Days Of Spring,Noah And The Whale,2009-01-01,"['indie pop', 'stomp and holler']",247733,51,0.546,0.627,0,-7.947,1,0.0285,0.244,0.0894,0.147,0.38,88.069,4
You Must Believe In Spring - Remastered,You Must Believe In Spring,Bill Evans,1981-02-02,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']",343986,47,0.316,0.29,2,-16.097,1,0.0381,0.931,0.848,0.118,0.207,79.389,4
Nights In Bloom,Brainsugar,Cubicolor,2016-09-16,['progressive house'],482055,40,0.375,0.705,11,-10.847,0,0.0318,0.385,0.247,0.11,0.0695,86.657,4
Pack Ice,The Endurance,Adam Young,2016-12-01,['indiecoustica'],202320,20,0.584,0.378,7,-14.538,0,0.0419,0.638,0.734,0.0915,0.136,119.925,4
Pack Ice,The Endurance,Adam Young,2016-12-01,['indiecoustica'],202320,20,0.584,0.378,7,-14.538,0,0.0419,0.638,0.734,0.0915,0.136,119.925,4
Heather's Song,Dreamcatcher,Andy McKee,2009-06-06,"['fingerstyle', 'instrumental bluegrass']",208853,33,0.606,0.434,7,-11.928,1,0.0454,0.592,0.841,0.102,0.476,116.857,4
Weak Force,Atomic,Mogwai,2016-04-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",308240,14,0.22,0.425,9,-11.984,0,0.0409,0.907,0.934,0.0607,0.0381,144.59,4
"Come When I Call - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,2008,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",203493,48,0.788,0.49,7,-9.14,1,0.0576,0.38,0.00125,0.697,0.658,112.986,4
"Come When I Call - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,2008,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",203493,48,0.788,0.49,7,-9.14,1,0.0576,0.38,0.00125,0.697,0.658,112.986,4
"Come When I Call - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,2008,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",203493,48,0.788,0.49,7,-9.14,1,0.0576,0.38,0.00125,0.697,0.658,112.986,4
He's a Bully,Phineas and Ferb,Various Artists,2009-01-01,[],72200,38,0.652,0.906,11,-3.74,0,0.106,0.0642,0.0,0.317,0.846,132.049,4
He's a Bully,Phineas and Ferb,Various Artists,2009-01-01,[],72200,38,0.652,0.906,11,-3.74,0,0.106,0.0642,0.0,0.317,0.846,132.049,4
See - Beacon Remix,Awake Remixes,Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",234330,34,0.593,0.677,7,-10.367,1,0.0387,0.0102,0.857,0.0719,0.068,127.029,4
Plains - Baio Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",276500,29,0.538,0.668,8,-10.729,1,0.03,0.487,0.912,0.0869,0.229,128.044,4
Apogee - RJD2 Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",280650,38,0.702,0.277,10,-15.868,0,0.0548,0.379,0.912,0.0942,0.191,140.168,4
See,Awake,Tycho,2014-03-18,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",318490,43,0.658,0.816,0,-6.595,1,0.035,0.0173,0.892,0.144,0.572,126.991,4
Montana - Few Nolder Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",352250,29,0.824,0.517,6,-7.256,0,0.0647,0.000921,0.923,0.0928,0.526,122.017,4
L - Dusty Brown Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",264750,29,0.538,0.757,1,-9.118,1,0.0312,0.000546,0.79,0.0889,0.158,114.538,4
L - Dusty Brown Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",264750,29,0.538,0.757,1,-9.118,1,0.0312,0.000546,0.79,0.0889,0.158,114.538,4
No Surprises,Live @ The Olympia,Camille O'Sullivan,2008-12-05,['dark cabaret'],286733,9,0.36,0.144,11,-14.093,1,0.0367,0.96,0.000582,0.969,0.138,132.519,4
Waterfalls,Astronaut,Samuel Orson,2015-12-01,[],155036,12,0.628,0.389,9,-8.432,1,0.0414,0.419,0.0326,0.128,0.108,129.955,4
Waterfalls,Astronaut,Samuel Orson,2015-12-01,[],155036,12,0.628,0.389,9,-8.432,1,0.0414,0.419,0.0326,0.128,0.108,129.955,4
